id,text,is_humor,votes_no,votes_1,votes_2,votes_3,votes_4,votes_5,humor_rating,humor_mechanism,humor_target
tweet20797,"Dice un niño a su padre:-Papa ¿por que cuando me agacho veo cuatro huevos?-Porque te estoy dando por culo, hijo. #pedofilo",1,0,5,0,0,0,0,1,absurd,sexual aggressors
tweet20809,"Mi pareja es muy rara,no quiere salir a ningún sitio conmigo,ya no sé que hacer..
.
- A lo mejor si la desatas.",1,1,1,2,1,0,0,2,absurd,family/relationships
tweet20813,"- Mi amor hermosa me encantan tus calzones de Chewbacca no sabía que te gustaba Star Wars
- No llevo calzones",1,0,1,1,2,0,1,2.8,unmasking,body shaming
tweet20818,"Más confundido que testigo de Jehová en una casa sin timbre
#frases",1,0,0,3,1,1,0,2.6,stereotype,religion
tweet20823,Mi esposa y yo fuimos felices durante 20 años. Después nos conocimos.,1,0,0,0,3,2,0,3.4,irony,family/relationships
tweet20848,Estoy más aburrido que el perro de Stephen Hawkins.,1,1,1,2,1,0,0,2,analogy,health
tweet20850,"Hoy se cumple 1 mes desde que me inscribí al gym y aún no veo resultados. Si esto sigue así, tendré que empezar a ir",1,0,0,0,3,2,0,3.4,absurd,self-deprecating
tweet20853,"_ Mamá mamá, en la escuela me dicen huérfano
 -",1,0,2,2,1,0,0,1.8,embarrassment,family/relationships
tweet20859,"#MACHISTA: Hay 3 tipos de Mujeres: Las lindas, Las inteligentes, y La mayoria... #fb",1,1,4,1,0,0,0,1.2,insults,women
tweet20862,"- ¡Uh te dijo indio! -Hiju di su puta madri, pasemi el macheti.",1,1,3,0,0,0,1,2,irony,ethnicity/origin
tweet20875,"Diosito inventó el alcohol porque sabía que a muchas personas como yo, no nos iría tan bien en el amor.",1,2,2,1,0,0,0,1.3333,reference,self-deprecating
tweet20876,"Fabbiani en el piso: ""Tírenle agua que se seca la ballena!"""" #chistes",1,2,3,0,0,0,0,1,insults,body shaming
tweet20879,"—¿Me invitas un café?—Pero vamos al mejor café del mundo.—¿Y ese cuál es?—El café de tus ojos.—¿No traes dinero verdad?—No, soy pobre.",1,1,1,3,0,0,0,1.75,unmasking,social status
tweet20882,"—Mi amor, ¿Qué opinas de las madres solteras? —Que son unas luchadoras. —Pues bienvenida a la lucha, me vine adentro.",1,0,1,2,1,1,0,2.4,unmasking,women
tweet20883,"Si todos los caminos conducen a Roma, por qué estoy llegando a lo de mi suegra?",1,1,1,3,0,0,0,1.75,parody,family/relationships
tweet20899,"A mi Xbox no le tengo que decir ""te quiero"" después de terminar de jugar con él. #PuntoParaMiXbox.",1,1,4,0,0,0,0,1,absurd,women
tweet20901,"5 tips para darse cuenta que zapatos les gustan a las mujeres... 

1) TODOS
2) LOS
3) DE
4) LA
5) ESTANTERÍA",1,1,3,0,0,1,0,1.75,exaggeration,women
tweet20904,"El pequeño pregunta a su padre: -Papá, por qué te casaste con mamá? -Ahh... tu tampoco te lo explicas!",1,0,1,2,2,0,0,2.2,exaggeration,family/relationships
tweet20930,"—Cariño, tengo complejo de enana.
—¡Qué va! ¡Si tienes una estatura común!
—¿En serio?
—¡Comúnduende! JAJAJAJAJA.",1,0,4,0,2,0,0,1.6667,embarrassment,body shaming
tweet20934,"—Nena ..como te llamas? —ESTUPIDO! Q no vez mi nombre en mi perfil?-.- —Hay pues no creo q te llames:PriinceshiTa Emoxa MuxOoFlow, verdad?",1,1,3,1,0,0,0,1.25,absurd,women
tweet20942,Estoy en esa etapa de la vida donde disfruto mucho tomarme una cerveza conmigo mismo y ya no sé si es alcoholismo o amor propio.,1,2,2,1,1,0,0,1.75,exaggeration,self-deprecating; substance use
tweet20950,¿Cual es el colmo de una monja? Enfrmarse y no tener cura.,1,0,0,4,0,2,0,2.6667,wordplay,professions
tweet20956,Una lesbiana murió yendo a la panadería.  Su novia se quedó sin el pan... y sin la torta,1,0,3,0,1,1,0,2,wordplay,lgbt
tweet20964,"1 mes: “Te ves bien bonita enojada.”

2 años: “Ya te vas a enojar, te enojas por todo.”",1,2,2,1,0,0,0,1.3333,exaggeration,women
tweet20969,"Si tu cuerpo te pide alcohol, sexo y lujuria, dáselos pues lo necesita. Si no lo pide, obligalo para que sepa que no se manda solo.",1,0,2,3,0,0,0,1.6,irony,substance use
tweet20970,"— ¿Alguna vez te han dicho que eres hermosa?
— No. 
— Bueno, al menos ya sabes que te rodea pura gente honesta. #Chistes",1,0,4,0,0,1,0,1.6,embarrassment,body shaming
tweet20972,"- Madame, ¿gusta otra copa?
- No, gracias, me hace daño para las piernas.
- ¿Se le adormecen?
- No, ¡se me abren! #XD",1,1,1,0,3,0,0,2.5,unmasking,women
tweet20974,"Con este resultado se cumple la profecía de los Simpson: se enfrentan Portugal y México.

EN EL AEROPUERTO.",1,1,2,1,1,0,0,1.75,irony,professions
tweet20980,"Es muy saludable hacer el amor con preservativos, pero es mas rico hacerlo con una mujer. #FrasesLocas #fb",1,1,1,3,0,0,1,2.4,unmasking,self-deprecating
tweet20989,Quisiera ser pobre un día porque esto de ser pobre todos los días no esta bueno.,1,0,0,4,1,0,0,2.2,absurd,social status
tweet21005,"-¿Cuántos animales se han sacrificado para que tu mujer luzca ese abrigo de pieles? -¡Uno solo, yo!",1,0,0,3,3,0,0,2.5,stereotype,women
tweet21011,"Una mujer en posición de perrito, es la mejor amiga de un hombre.",1,1,4,0,0,0,0,1,parody,women
tweet21013,"Un marica en hilo dental se pasea por la playa y un viejo le grita: -Sin vergüenza, te viera tu papá… -¡Me mata, no ve que el hilo es de él!",1,0,5,1,0,0,0,1.1667,embarrassment,lgbt
tweet21015,"¿En qué se parecen los hombres a las moscas?.
En que están ahí, te molestan, te los quitas, y vuelven a venir. 
#...",1,0,3,1,1,0,0,1.6,analogy,men
tweet21029,"Sooooldados! Armaas al hombro!... ¡El del tanque no, bestia!",1,0,0,3,2,0,0,2.4,misunderstanding,professions
tweet21031,"¿Saben por qué el demonio inventó a la suegra? 
 Pues porque él no puede estar en todos lados",1,0,1,2,2,0,0,2.2,insults,family/relationships
tweet21045,"#tipico Los hombres son como los músicos:
-vienen, tocan y se van #jajaja #RT",1,0,1,4,0,0,0,1.8,analogy,men
tweet21048,habia una mujer tan fea que cuando la mamá le apagaba la luz.. El coco la volvía a prender #chistes RT,1,0,1,2,1,1,0,2.4,parody,body shaming; women
tweet21050,"-El médico que me operó se dejó una esponja en mi estómago. -¿Y te duele? - No, pero tengo una sed.....",1,0,1,1,3,0,0,2.4,absurd,professions
tweet21058,"-..Oye,Estas muy feo

-¿Disculpa?..

-No,no te disculpes no es tu culpa.

#xD",1,0,1,2,2,1,0,2.5,embarrassment,body shaming
tweet21065,"Cosas que nunca vamos a ver:

-Una vaca volando.
-Un profesor de educación física corriendo.",1,0,3,1,0,1,0,1.8,analogy,professions
tweet21074,"- ¡Doctor, doctor!, ¿cómo ha ido la operación?

- ¿Operación? ¿No era una autopsia?
#Chistes #Humor #Anecdotas #C...",1,0,3,2,0,0,0,1.4,misunderstanding,professions
tweet21079,"—Buenas, ¿cuánto valen los chocolates Ferrero?
—$140.
—¿Y el bote de Nutella?
—$60.
—¿Y los m&amp;m's?
—$40.
—¿Me regala un Duvalín?",1,0,5,0,0,0,0,1,reference,social status
tweet21089,*Abre la ventana* *Se meten animalitos del bosque* *empieza a trapear con el disco de Pimpinela*,1,2,2,1,0,0,0,1.3333,absurd,professions
tweet21108,"Luego del almuerzo sigo tan triste que haré un bolero que se llame ""El aguacate que abrí no estaba para hoy""",1,2,1,1,1,0,0,2,parody,professions; self-deprecating
tweet21119,"Me dieron ganas de llorar sin ninguna razón aparente.

¿Así se siente ser mujer?",1,2,2,0,1,0,0,1.6667,insults,women
tweet21151,"- Bueno hablemos de tu vida amorosa, ¿por que nunca hablamos de eso? Y NO SE, SERA PORQUE NL TENGO FLORENCIAAA",1,1,2,2,0,0,0,1.5,reference,self-deprecating
tweet21192,"Oye no mames, vístete, yo vine a ver la película, no a coger. 

—Todos los hombres.",1,2,3,0,0,0,0,1,irony,men
tweet21199,— Disculpe ¿Cuanto cuesta un café? — 8 dolares. — ¿Y el azúcar? — ¡Es gratis! — Ok deme un kilo.,1,0,1,2,1,2,0,2.6667,absurd,social status
tweet21212,-¡Yo soy todo un varón en mi casa! -¿Y por que? -Porque cuando mi mujer me  no lloro.,1,2,2,1,0,0,0,1.3333,reference,family/relationships
tweet21223,"“Ahí hay cereal”

—Mi mamá diciéndome sutilmente que no me va a hacer ni madres de cenar.",1,0,4,1,0,0,0,1.2,reference,family/relationships
tweet21245,"A Donald Trump no le afecta que Hillary haya ganado en Kentucky a el ni le gusta el pollo frito.

-Andrea Legarreta.",1,1,3,1,0,0,0,1.25,analogy,professions
tweet21271,Estoy a favor de cualquiera que venda su cuenta de Twitter y reciba suegras como parte de pago.,1,1,2,1,1,0,0,1.75,absurd,family/relationships
tweet21293,Es imposible discutir con un DJ. Siempre te cambia de tema.,1,0,0,1,3,1,0,3,wordplay,professions
tweet21297,El cura bautiza a un niño y le dice: Desde este momento vas a ser Cristiano. No Señor yo quiero ser Messi #XD #JAJAJA #RT,1,1,5,1,0,0,0,1.1667,misunderstanding,professions; religion
tweet21298,"- Solo dame una razon valida para no ser mi novia.  . No quiero tener hijos feos.  - Ok, te entiendo perfectamente.",1,0,4,1,0,0,0,1.2,embarrassment,body shaming
tweet21309,"—¡ESA VIEJA TRAE EL MISMO VESTIDO QUE YO!
—Amor, es tu reflejo...
—¡CHINGADA MADRE! ¡NUNCA TE PONES DE MI PARTE, TE ODIO!",1,0,1,5,0,0,0,1.8333,stereotype,women
tweet21311,"- Las princesas no dicen groserias.  - Tu me ves con corona y castillo, mamaguevo cabron?",1,1,4,0,0,2,0,2,insults,women
tweet21312,"El albañil no recuerda, reevoca",1,0,1,2,2,1,0,2.5,wordplay,professions
tweet21359,"—Mi nieto es víctima del bullying.

—¿Cuál es su nieto?

—El puto hipopótamo que esta allá.",1,1,1,1,2,1,0,2.6,insults,body shaming
tweet21364,Con mis mejores amigos no nos saludamos porque nos chupa un huevo ellos saben que los amo y yo se que me aman *se habían juntado sin el*,1,2,1,1,1,0,0,2,irony,self-deprecating
tweet21370,"Es bueno dejar la bebida, lo malo es no acordarse donde. #MaximasFilosoficas #fb",1,0,3,1,1,0,0,1.6,unmasking,substance use
tweet21391,CONTADOR: Persona que te explica por qué no hiciste el dinero que tu sabes que hiciste trabajando. by @hadacon  #fb,1,0,3,1,1,0,0,1.6,stereotype,professions
tweet21392,El chileno cuando muere Valparaíso,1,2,0,2,2,0,0,2.5,wordplay,ethnicity/origin
tweet21398,"Una suegra se murió, y en su tumba le pusieron este mensaje: ""Aquí descansa ella, y en la casa descansamos todos"".",1,0,2,2,0,1,0,2,insults,family/relationships
tweet21404,"RT @CesarKatsuragi: RT: @machocabrio: ¿Cuánto tiempo tardará Michael Jackson en biodegradarse? Como 2 millones de años, ¿no?",1,1,1,1,2,0,0,2.25,exaggeration,professions
tweet21423,Los FEOS deberíamos tener un pase VIP para todo. Demasiado sufrimos en este mundo al llevar esta cara,1,1,4,0,0,0,0,1,exaggeration,body shaming
tweet21449,"_ Mirá mamá, tengo una bombacha de Japón!
 - Te vino boluda",1,0,1,3,1,0,0,2,misunderstanding,women
tweet21452,"—¿Eres fan de Apple? —No. —¡¿Y esa tablet?! —Es mi novia, abuelo, ya déjala en paz. —Mira tiene mini teclas. —¡ABUELO! — JAJAJÁ —:(",1,0,5,0,1,0,0,1.3333,analogy,age
tweet21455,"-Cariño!!, hoy cumplimos 20 años de casado ¿por qué no matamos un pavo?
-¿Y que culpa tiene el pavo si tu hermano fue el que nos presento?",1,0,1,0,5,0,0,2.6667,absurd,family/relationships
tweet21461,"—¿Qué tienes princesa?
—NADA PENDEJO, QUIERO ESTAR SOLA, VETE A LA VERGA.
—Ok.

*En facebook*
“Un novio que se preocupe por ti, eso. 😔”",1,1,4,1,0,0,0,1.2,irony,women
tweet21473,"Dios nos dio a los hombres 2 cabezas, pero no suficiente sangre para pensar con las 2 al mismo tiempo",1,1,0,4,0,0,0,2,absurd,men
tweet21475,"— Mi amor, te voy a regalar la lampara de Aladino vacía — Y yo para que quiero esa chingadera? — Pues pa que guardes tu pinche genio.",1,0,1,4,0,0,1,2.3333,wordplay,family/relationships
tweet21480,"""1970:
-Puedo tomar su mano?
-Por supuesto

2018:
*Le agarra la mano, se la lleva a la chota*""",1,0,5,0,0,0,0,1,analogy,sexual aggressors
tweet21503,"Antes el hombre que se enojaba con su vieja se iban a la cantina, ahora sólo escribe indirectas en redes sociales. 

Se pierden los valores.",1,2,1,2,0,0,0,1.6667,analogy,men
tweet21510,"Yo por eso no voy a las peluquerías.
Ta, que casi no tenga pelo es un detalle.",1,2,1,1,0,1,0,2.3333,irony,self-deprecating
tweet21514,"¡Yo no sé para qué ves el juego si siempre pierden!

—Una novia reclamando atención.",1,0,4,1,0,0,0,1.2,reference,women
tweet21521,"Gritaba la multitud: arriba el novio, arriba la novia! y dice un borrachito: ¡Hp, déjenlos que se acomoden como quieran! #humortico",1,1,1,1,2,0,0,2.25,misunderstanding,substance use
tweet21527,"No te deseo el mal, pero ojalá tu mamá te siga en Twitter.",1,1,3,1,0,0,0,1.25,stereotype,family/relationships
tweet21532,"—Skrillex, ¿Qué se siente estar enamorado? —Asdfghjklñqwertyuiop &lt;3.",1,2,4,0,0,0,0,1,irony,professions
tweet21533,"Estoy pedo no pendejo.

— Yo pedo y pendejo.",1,2,3,0,0,0,0,1,absurd,substance use
tweet21537,Fuimos tan perfectos que hasta el universo se puso celoso y nos separó… ahhh te creas jajaja nomás no me querías.,1,2,0,1,2,0,0,2.6667,irony,family/relationships
tweet21550,Típico: vas al medico y te pone 100 ml de صول على مشغووقف م فيس صو ع,1,2,1,0,1,1,0,2.6667,stereotype,professions
tweet21560,"Formas de invocar al diablo: —Rito satánico. —Jugar la Ouija. —Decirle a una mujer: ""ay ya relájate, es solo un cólico, no exageres"".",1,0,3,1,2,0,0,1.8333,stereotype,women
tweet21561,Dicen que reencarnamos en versiones mejoradas de nosotros mismos. Yo digo que es increíble que en otra vida haya estado todavía más pendejo.,1,2,1,0,1,1,0,2.6667,parody,self-deprecating
tweet21577,"Qué rápido pasa el tiempo cuando uno es feliz. 

Saludos desde el año 1400 a.C.",1,1,1,2,1,0,0,2,irony,self-deprecating
tweet21623,"—Facebook es como una cárcel.
¿Por qué?
—Te sientas, pierdes tu tiempo, tienes una foto de perfil, y escribes sobre muros.",1,0,4,1,0,0,0,1.2,analogy,technology
tweet21626,Un hombre sin lengua puede mantener un secreto pero no a su esposa.,1,0,2,2,0,1,0,2,exaggeration,family/relationships
tweet21628,"Me gustan las mujeres a la antigua, de esas que no tienen pito.",1,2,2,2,0,0,0,1.5,absurd,lgbt
tweet21631,"—¡Rubia, tienes una neurona! —¡Quítamela, quítamela, quítamela!",1,1,1,1,2,0,0,2.25,stereotype,women
tweet21632,"“Etajifoxnhwllskjwjpkrisjnahifknsgkfknagukronshkekpflnanahckanhdikdknsjkdkmrolmsjlldjajhenvsyiehqnsjkdjwn... BRYANT MYERSSS”

—Bryant Myers.",1,2,1,1,1,0,0,2,exaggeration,professions
tweet21635,"—Se la voy a meter con todo y huevos
—Perdón Ing. ¿qué dijo? no lo escuché
—Qué esa señorita está contratada.",1,1,4,1,0,0,0,1.2,stereotype,men
tweet21647,"#MACHISTA: La paloma es el bicho de la paz, y la mujer es la paz del bicho. #fb",1,1,0,2,1,1,0,2.75,wordplay,women
tweet21649,"—Ven papá, quiero presentarte a mi chava.

—¡Ese es mi hijo! Oye... pero es hombre.

—Sí, es mi novio Salvador. Mi chava hermoso.",1,1,3,1,0,0,0,1.25,unmasking,lgbt
tweet21653,"18 años: te molesta que en un bar no haya gente.
25 años: te molesta que en un bar haya mucha gente.
30 años: te molesta la gente.",1,2,0,2,0,1,1,3.25,reference,age
tweet21660,"""Que noche la de anoche, como me gustaría repetirla"". 

—Juanito, 15 años, virgen, tomó a escondidas dos vasos de cerveza.",1,0,5,0,0,1,0,1.5,exaggeration,age
tweet21665,"—¿De quién son esos ricitos tan lindos?    —JAJAJÁ!! ya mi amor, sácame la mano de los calzones que me haces cosquillas!",1,1,2,2,0,1,0,2,unmasking,family/relationships
tweet21673,"— Doctor. Sea sincero, ¿el desmayo que tuve es grave?
— Soy san Pedro.",1,0,1,0,4,1,0,2.8333,irony,professions
tweet21696,La capacidad de amar tiene un límite y se llama SUEGRA.,1,0,1,3,1,0,0,2,exaggeration,family/relationships
tweet21706,"-Dice el doctor q lo mejor para curarme el dolor de garganta es un striptease
-Un Strepsils
-Joder Paqui, le quitas la ilusión a cualquiera",1,0,4,1,0,0,0,1.2,wordplay,professions
tweet21710,"-¿Tu hijo es tartamudo? -Si, pero sólo cuando habla...",1,1,1,3,0,0,0,1.75,absurd,health
tweet21712,No le pegues nunca a un hombre con lentes (gafas). Mejor pégale con los puños.,1,1,2,0,3,0,0,2.2,unmasking,men
tweet21728,—¡Oye qué bonito tatuaje de un ciempiés!    —Es mi cesárea.,1,0,3,2,1,0,0,1.6667,misunderstanding,body shaming
tweet21738,"—Buenos días, hablamos del Banco ¿Lo despertamos? —No. —Ok, mañana le hablaremos más temprano.",1,0,0,4,1,0,0,2.2,reference,professions
tweet21742,"""Oye, qué rico hueles""

—La emperatriz del país de la putería y galaxia de la ofrecidéz.",1,1,4,0,0,0,0,1,insults,women
tweet21756,"Ya le hable al camionsito que baña a los perros, para que bañe y despulgue a ese perro culazo que te cargas.",1,2,4,0,0,0,0,1,embarrassment,body shaming
tweet21766,"Los árboles que habrá talado mi ex para hacer el papel lamentable que está haciendo al hablarme como si nada, un ridículo.",1,2,2,0,1,0,0,1.6667,embarrassment,family/relationships
tweet21778,Soy el obeso negro se la familia.,1,2,1,1,0,1,0,2.3333,wordplay,self-deprecating
tweet21789,"—Anoche tu novia me guiñó el ojo. 
—Ah, lo que pasa es que tiene un tic nervioso. 
—Ah, perdón, pensé que me tiraba el pedo y me la cogí.",1,0,2,0,1,2,0,2.6,misunderstanding,men
tweet21796,Esto de ser daltónico jode bastante porque se te mezclan los chistes verdes con el humor negro.,1,0,0,3,1,1,0,2.6,absurd,health
tweet21848,— ¿Traes condón? — ¡No! — ¿Y por qué no lo trajiste? — Pues no pensé que fueras tan perra.,1,1,4,0,0,0,0,1,insults,women
tweet21850,Al menos Dilma Rousseff ya podrá regresar al lado de su esposo Pedro y su hija Pebbles.,1,1,4,0,0,0,0,1,embarrassment,professions
tweet21854,"-Mamá, mamá, en el colegio me dicen Twitter. -¿Por qué? -Sígueme y te cuento... #fb",1,0,3,1,0,1,0,1.8,reference,technology
tweet21873,"Cuenta la leyenda que Dios descansó el séptimo día, porque fue a felicitar a Chabelo por el Día del Abuelo.",1,0,2,2,0,0,1,2.2,parody,religion
tweet21877,¿Alguien me puede decir donde queda el hospital con las enfermeras que salen en las películas porno?,1,2,2,1,1,0,0,1.75,absurd,women
tweet21879,Me tragué el reloj y ahora tengo un tic nervioso,1,0,0,2,4,0,0,2.6667,absurd,health
tweet21893,"—Tienes las tetas como Las Torres Gemelas.
—Ainss, ¿grandes?
—No, caídas.",1,0,2,2,0,0,1,2.2,embarrassment,body shaming
tweet21897,"Razones por las que no le presto mi iPhone 6 a mi novia:

1. No tengo iPhone 6.
2. No tengo novia.",1,1,1,1,1,1,0,2.5,unmasking,self-deprecating
tweet21920,"Un abogado y tu suegra están en un edificio en llamas. Sólo puedes salvar a uno, ¿qué haces? ¿Vas a almorzar o al cine?",1,0,2,0,3,1,0,2.5,unmasking,family/relationships; professions
tweet21935,"#Chiste Mamá, por ke no tengo pene? 
-Cuando seas grande, si eres buena, tendrás uno 
-Y si soy mala? 
-Entonces tendrás muchos #Chistes RT",1,0,1,4,0,0,0,1.8,unmasking,women
tweet21962,"Llega pepito:Termine con mi novia pero yo se que ella volvera a mi arrastrandose
Y por que estas seguro? 
Porque me traje su silla de ruedas",1,0,2,1,2,0,0,2,unmasking,body shaming
tweet21967,"Una mujer entra al oftalmólogo. El dr le dice ""Señora la vamos a operar de urgencia"", ""por qué doctor?"" ""Pq acaba de saludar al perchero""",1,0,1,2,2,0,0,2.2,absurd,professions
tweet21975,"Hola, soy tu regla. ¿Vas de fiesta? Te acompaño",1,2,2,0,1,0,0,1.6667,reference,women
tweet21986,"Tenía un chiste buenísimo para contarte que se te iban hasta caer las tetas! pero te vi y dije -Na, ya se lo contaron #xD #JAJAJA #RT",1,0,1,3,1,0,0,2,embarrassment,body shaming
tweet21990,"Estudiar 5 minutos, descansar 1 hora",1,2,3,0,0,0,0,1,reference,self-deprecating
tweet22023,"""Voy a quitar la foto que tengo con él en WhatsApp, para que note que estoy enojada"".

—Todas las mujeres.",1,2,1,1,1,0,0,2,stereotype,women
tweet22050,¡No al maltrato animal! ¡Mi ex merece vivir!,1,1,0,3,0,1,0,2.5,embarrassment,family/relationships
tweet22063,"vio natalia paris pasa un parajo azulejo
y dijo... que chevere!!! vi un twitter #chistes RT",1,2,3,0,0,0,0,1,analogy,technology
tweet22073,"-¿Quiere a esta mujer como legítima esposa?
-Sí, quiero.
-Por favor, responda sin hacer el signo de las comillas.",1,1,1,0,1,2,0,3,irony,women
tweet22076,"—Profe, ¿qué es bullying?

—A ver chavos, escuchen lo que esta preguntando este pobre pendejo, pinche gordo, negro, pobre.",1,0,0,0,2,3,0,3.6,insults,body shaming; ethnicity/origin; social status
tweet22085,"— Abuelo, ¿Que haces de pie tanto tiempo en la cocina?

— El médico me dijo que tengo que cuidar el azúcar.",1,0,0,1,3,2,1,3.4286,misunderstanding,age
tweet22103,"Detienen al tipo y lo llevan ante el juéz
Y le dice el juéz :
!Señor su suegra lo acusa de intento de homicidio
¿¿uyy cómo así ? SOBREVIVIÓ?",1,0,1,2,2,0,0,2.2,unmasking,family/relationships
tweet22104,"¿Por qué es tan difícil encontrar hombres sensibles, románticos y guapos? Porque los hombres así ya tienen NOVIOS. #fb",1,0,2,1,2,0,0,2,stereotype,lgbt
tweet22112,Mi habilidad en la cocina es: asaltar el refrigerador.,1,2,1,0,2,0,0,2.3333,absurd,self-deprecating
tweet22114,"-Yo soy un hombre que se ha hecho a sí mismo.

-¿Y por qué no te pusiste más polla?

-¡María, no empieces!",1,0,0,5,0,0,0,2,embarrassment,men
tweet22117,"Cuando la mujer quita la foto se perfil de Whatsapp significa que está emputadísima, no les escriban amigos. 

Información que salva vidas.",1,2,3,0,0,0,0,1,stereotype,women
tweet22127,BANQUERO: Es un tipo que te presta su paraguas cuando hay un sol radiante y te lo reclama cuando empieza a llover  #chistes,1,2,0,0,2,1,0,3.3333,stereotype,professions
tweet22128,"—Tú, gorda. Un café
—Oiga respete. ¿Si usted fuera mesero y yo lo insultara?
—Póngame a prueba
—Tú, idiota. Café
—Aquí no atendemos gordas.",1,0,6,1,0,0,0,1.1429,insults,body shaming
tweet22132,"Una niña le pregunta a su madre:
- ¿Me queda bien este vestido de bailarina?.
- Sí, pero se te ve un poco la sill...",1,2,3,0,0,0,0,1,unmasking,body shaming; health
tweet22152,"Conocerse por Twitter y terminar por culpa de Facebook. 
   
Feliz Día Mundial del Internet.",1,2,2,0,1,0,0,1.6667,reference,technology
tweet22164,"-Sr juez, me divorcio pq hace 10 años mi mujer me tira trastos a la cabeza -¿Por qué esperó tanto? -Es que antes no tenía puntería. #fb",1,1,0,1,3,0,0,2.75,absurd,family/relationships
tweet22178,"No sos vos, es el gym que no supo sacar eso que crees ser.",1,2,0,4,0,0,0,2,absurd,body shaming
tweet22207,"Mi amor, creo que es hora de dar el siguiente paso y que me vista de blanco. Ok, vamos a inscribirte a karate.",1,0,1,1,1,1,1,3,misunderstanding,family/relationships
tweet22272,"2 reglas para complacer a una mujer: - Cuando te equivocas, te tienes que disculpar. - Cuando ella se equivoca, te tienes que disculpar.",1,0,4,1,0,0,0,1.2,stereotype,women
tweet22274,"Un tipo se gana el loto, le cuenta a la mujer y de la emocion ella tiene un infarto y el tipo dice: no si cuando uno esta de racha..#CHISTES",1,0,0,1,3,0,1,3.2,exaggeration,men
tweet22278,"Papás 2010: Ten cuidado no andes creyendo todo lo que sale en internet.

Papás 2018: Whatsapp dejará de ser gratis envía esto a 10 personas.",1,0,2,0,4,0,0,2.3333,reference,age
tweet22295,"—Amor, ¿estoy gorda? — Cómo dices eso mi Buda, perdón, mi vida.",1,0,1,3,1,1,0,2.3333,embarrassment,body shaming
tweet22302,Más vale estar soltera y parrandera que casada y barrendera.,1,1,2,2,0,0,0,1.5,reference,women
tweet22305,Este año me voy a disfrazar de borracho... vengo practicando todo el año. ¡¡¡Que nervios!!!,1,0,2,2,0,1,0,2,absurd,substance use
tweet22312,"—Cuánto tiempo Arbeloa, cómo va la temporada, ¿Muchos goles? ¿Muchas asistencias? ¿Y en defensa?

—He escrito muchos tuits.",1,0,5,0,0,0,0,1,stereotype,professions
tweet22317,"-Mi prima se acostó con todo el edificio , menos con el portero.
-¿Es feo?
-No, es automático @rrouvier",1,0,1,1,1,2,1,3.1667,embarrassment,women
tweet22324,"-Papá, q me traerán los Reyes este año? -Que te trajeron el año pasado? -Un globo -Pues ahora te lo van a inflar! by @starwhite6990 #fb",1,0,2,2,0,0,1,2.2,embarrassment,social status
tweet22326,Mi vecino siempre se levanta con el pie izquierdo... le falta una gamba.,1,0,1,2,1,1,0,2.4,irony,body shaming
tweet22344,"Si una chica se cambia delante de ti es porque:

a)Le gustas
b)Estás en el nivel 99 de la ""friend zone""
c)Está 100% segura de que eres gay.",1,1,1,2,1,0,0,2,analogy,lgbt
tweet22349,"— ¿Qué mide 18 cms. y hace gritar de placer a las mujeres? — Un billete de 500,00 €",1,0,1,1,3,0,1,2.8333,analogy,women
tweet22362,"Motivos para usar audífonos:

Para mejorar la experiencia de audio 2%
Para no molestará los demás 2%
Por si el vídeo trae gemidos 96%",1,0,1,3,0,1,0,2.2,reference,self-deprecating
tweet22372,"- Qué gordas y feas son tus hijas
- ¡¡¿Cómo osas?!!
- Exacto",1,0,0,0,3,2,0,3.4,wordplay,body shaming
tweet22373,"No todo lo qe brilla es oro, como por ejemplo... tu cara grasosa #XD",1,1,2,2,0,0,0,1.5,embarrassment,body shaming
tweet22382,"Amor es decirle a tu novia que se estacionó bien, aunque tengas que dar dos pasos grandes para llegar a la banqueta.",1,2,3,0,0,0,0,1,analogy,women
tweet22410,"-¡Un camión partió a tu suegra en dos!  -¡Qué horror! Por Dios, por que me castigas a si Diosito ¿Ahora qué voy a hacer con dos suegras?",1,1,0,1,3,0,0,2.75,absurd,family/relationships
tweet22417,"Mi amor, cada que hablas me recuerdas al mar. -Ay, qué lindo! -No, es que me mareas!",1,2,2,1,0,0,0,1.3333,unmasking,family/relationships
tweet22422,"Pienso, luego existo - No pienso, luego tuiteo by @hadacon #fb",1,2,2,0,1,0,0,1.6667,parody,technology
tweet22452,Ojalá mi billetera estuviera igual de gorda que yo.,1,1,1,1,1,2,0,2.8,analogy,self-deprecating
tweet22459,"—Cariño, el niño se ha cagado.
—Pues cámbialo.
—Solo tiene 2 meses, ¡dale otra oportunidad!",1,0,0,1,3,2,0,3.1667,misunderstanding,age
tweet22464,"Si María concibió sin pecar, ¿por que mi novia no puede pecar sin concebir?",1,0,2,1,0,2,0,2.4,wordplay,family/relationships; religion
tweet22478,RT @ManuelValor: #ChisteFeminista: ¿Qué hay detrás de un hombre inteligente?  R: Una mujer sorprendida.,1,0,1,3,1,0,0,2,parody,men
tweet22481,"Informático en la prehistoria: — Este fuego funciona mal, da poco calor y la carne la deja cruda — Has probado apagarlo y encenderlo?",1,0,1,1,3,0,0,2.4,stereotype,professions
tweet22485,"-¡Wow, está increíble tu tatuaje del río Amazonas!
-Son várices.
-...",1,0,3,2,0,1,0,1.8333,embarrassment,body shaming
