id,text,is_humor,votes_no,votes_1,votes_2,votes_3,votes_4,votes_5,humor_rating,humor_mechanism,humor_target
tweet20413,"—Papá, ¿sabes cuál es la comida favorita de Thor?
—¿Cuál?
—LAS THORTAS AJAJAJAJAJAJAJAJAJAJA
—Hijo...
—¿Qué?
—Pásame el cinturón.",1,0,1,2,1,0,2,3,exaggeration,
tweet20415,"-Bésame !!
-No puedo, tengo novia. De hecho no deberíamos ni estar garchando..",1,0,1,2,1,1,1,2.8333,absurd,
tweet20423,"CASA SOLA

Lo que piensan los demás:
—Sexo. 
—Alcohol. 
—Fiesta. 

Lo que yo pienso:
¿Y si me roban?
¿Y si me aparece un fantasma?",1,0,2,3,0,0,0,1.6,reference,
tweet20425,"¡Pepito! ¿Por qué le pegaste a tu hermana con la silla?

¡Porque el sofá era muy pesado! #XD",1,2,2,1,0,1,0,2,misunderstanding,
tweet20426,"—Oye, ¿Qué estudias?
—Licenciatura en distinguir koalas.
—¿Cómo es eso?
—¿Ves ese perro?
—Sí.
—Bueno, no es un koala.",1,0,0,4,1,0,0,2.2,absurd,
tweet20430,"Estoy escribiendo un libro de auto-ayuda. el nombre del libro es
""NO SEAS PELOTUDO"" #chistes",1,0,3,1,1,0,0,1.6,embarrassment,self-deprecating
tweet20432,"La risa de un bebé es lo más tierno que puede haber en el mundo...
A menos que sean las 2 de la mañana, estés solo, y no tengas un bebé.",1,0,0,3,1,1,0,2.6,absurd,age
tweet20433,"-Papá, ¿alguna vez te enamoraste de una profesora? -Sí - ¿Y qué hiciste? -Nada, tu mamá te cambió de colegio...",1,0,1,1,3,0,0,2.4,unmasking,
tweet20434,"Queridas Matemáticas, yo no soy su terapeuta, resuelvan sus propios problemas.",1,0,1,1,3,0,0,2.4,wordplay,
tweet20436,"—Paco, ¿por que coño echaste la leche en polvo a la lavadora? —Hostias, ¿entonces con que le he preparado el biberón al niño?",1,0,3,1,2,0,0,1.8333,misunderstanding,ethnicity/origin
tweet20440,Te iba a contar algo de chascomus pero se me hizo una laguna,1,2,0,2,1,0,0,2.3333,wordplay,
tweet20445,Te tiras una chilena y eres heroe nacional. Te tiras una ecuatoriana... y te expulsan de la selección! by  @carloscasanovaa #fb,1,3,3,0,1,0,0,1.5,wordplay,professions
tweet20448,"—Bienvenidos al curso ""Aprenda a controlar su mal humor"" —¿De qué dice que es el curso? —¡Me cago en tu puta madre, pon atención no joda.!!!",1,0,0,2,1,2,0,3,insults,
tweet20452,- ¿Qué pasa si te corto una oreja? -Me quedo medio sordo - ¿Y si te corto la otra? -Me quedo ciego - ¿Por qué? -Porque se me caen los lentes,1,0,0,2,0,0,3,3.8,exaggeration,
tweet20465,Un socio le dice al otro: -Nos acaban de robar la mitad del negocio. -¿Y qué se robaron? -Tu parte.,1,0,1,3,3,0,0,2.2857,unmasking,
tweet20466,"Fallece la primera actriz Carmen Montejo. Increíble, nunca pensé que esa señora fuera la primera actriz que hubo. De lo que uno se entera.",1,2,1,1,0,1,0,2.3333,misunderstanding,
tweet20469,"1er acto la piña saca 3 en examen, 2do acto la fresa saca 4, 3er acto la ciruela saca 6, ¿nombre de la obra? La Ciruela Pasa",1,1,1,1,2,1,0,2.6,wordplay,
tweet20475,"""No quiero discutir.""

– Yo, antes de comenzar a discutir.",1,2,1,0,1,1,0,2.6667,reference,
tweet20477,Entra un tipo loco de remate y... ¡Goooolll!,1,1,0,2,4,0,0,2.6667,absurd,professions
tweet20481,MONOLOGO: Conversación entre un hombre y su esposa... #fb,1,1,2,2,0,0,0,1.5,reference,women
tweet20482,"RT @Lkz_1: @ChisteMalo -su hija tiene el clitoris como un capuchon de lapicera bic -azul? - No, todo mordido . . .",1,0,1,3,0,1,0,2.2,analogy,
tweet20485,Que hace un leproso tirandose de un puente?... Juega al tetris!,1,1,1,1,2,0,0,2.25,insults,health
tweet20488,"—¿Me prestas tu baño? —Pero no hay papel. —No importa, es para tomarme una foto para Instagram",1,1,2,2,0,0,0,1.5,stereotype,
tweet20491,"—¿Cómo hace la oveja?
—BEEEE.
—¿Y la oveja negra?
—YEAH NIGGA, THIS IS THE REAL SHIT MADAFAKA JAJAJA.
—¿Te drogas?
—A diario.",1,0,1,4,0,0,0,1.8,stereotype,ethnicity/origin; substance use
tweet20492,"En Navidad, si ves a tu ex con otro(a), no te emputes, recuerda q estás donando un juguete usado a los mas necesitados",1,2,2,0,1,0,0,1.6667,irony,family/relationships
tweet20494,"—Amor, ¿crees que lo nuestro se esté enfriando?
—No creo, ¡Buenas noches! Saludos cordiales.",1,1,4,0,0,0,0,1,irony,family/relationships
tweet20496,"-Mamá, ¿por qué los penes son feos? -Ay hija, si feo lo chupas... Bonito te lo comes.",1,1,3,0,1,0,0,1.5,misunderstanding,women
tweet20499,A veces se gana. A veces se estudia diseño gráfico.,1,0,2,2,0,1,0,2,exaggeration,
tweet20501,"—¿Quieres ir al cine?
—No puedo, estoy trabajando.
—Pero si no te he dicho que día.
—Besos, estamos en contacto.",1,0,3,0,2,0,0,1.8,embarrassment,
tweet20502,"- ¿Sabes cómo dejar con la intriga a un estúpido? –No, ¿cómo? -Mañana te cuento",1,0,0,1,4,0,0,2.8,embarrassment,
tweet20503,"—¿Nivel de inglés?
—Avanzado.
—Traduzca memoria.
—Memory.
—Úsela en una oración.
—Memory al verla con otro. 
—Contratado. Pero no llore.",1,0,0,1,4,0,0,2.8,wordplay,
tweet20505,"_ Sabés chistes de sillones?
- Puff

#TengoPeores",1,1,0,1,1,2,0,3.25,wordplay,
tweet20509,"¿Yo mandarte indirectas? jajajajaj, para que si puedo mandarte a la mierda de una vez!",1,2,2,1,0,0,0,1.3333,reference,
tweet20516,"Cual es el colmo de un fotografo:
-que la mujer se le revele...",1,0,1,3,1,0,0,2,wordplay,professions
tweet20521,"¿Cómo se despiden los químicos?
Ácido un placer...
#Chistes #Humor #Anecdotas #Quimicos #Despedida #Tontos #Malos...",1,0,0,2,3,0,0,2.6,wordplay,
tweet20522,"Feliz Navidad y próspero año nuevo 1989 

Les desea la Asociación de Alzheimer",1,0,0,2,2,2,0,3,stereotype,health
tweet20523,"En una carpintería:
-¿Sr. Usted hace mesitas de noche?
-No, yo trabajo hasta las 6...",1,0,1,2,1,1,1,2.8333,misunderstanding,
tweet20524,"-Mi amor, ¿sabes dónde me urge darte un beso?
-Ahí vas de puerco otra vez. 
-En la iglesia frente a todos cuando nos casemos.",1,1,3,1,0,0,0,1.25,unmasking,
tweet20525,"a TU HERMANA le dicen , Mosquito de manicomio.
porque chupa a lo LOCO.   #CHISTES",1,0,4,0,0,1,0,1.6,wordplay,women
tweet20526,- Quieres hacer el amor?  - Si.  -En tu casa o en la mía?  - Ah pero contigo?,1,0,2,3,1,1,0,2.1429,embarrassment,
tweet20527,"-Quiero tu corazón a mi lado -Ayyy ?, ¿En serio? -Si, pásame el bisturí",1,1,0,3,2,0,0,2.4,unmasking,
tweet20531,"¿Qué hace Batman en la autopista Palín Escuintla?

Batiquisate…",1,0,5,1,0,0,0,1.1667,wordplay,
tweet20534,"Mi mujer me engaña 
¡Y a mi que me cuenta! Estoy es una tienda de fotos 
-Es que hay un cartel que dice “Entre y revele su rollo
#chistes",1,0,2,1,1,1,0,2.2,wordplay,
tweet20537,"—¿Alguna pregunta?
—¿Por qué si me dijo juntos por siempre, me dejó a los dos meses?
—Sobre la clase.
—Ah, no.",1,0,4,1,0,0,0,1.2,misunderstanding,
tweet20545,""" Me gustaría que tu menstruación sea la salsa de mi canelón ""

Ludwig van Beethoven",1,1,2,1,0,0,1,2.25,absurd,
tweet20548,¿Qué diferencia hay entre una hechicera y una bruja...? ¡Cinco años de matrimonio! #fb,1,0,1,4,0,0,0,1.8,exaggeration,family/relationships
tweet20550,"Si hay tequila destilado... Hay tequila ""dil otro lado""",1,0,1,1,1,0,2,3.2,wordplay,
tweet20552,¿Qué debo decir en una reunión de alcohólicos anónimos si alguien estornuda?,1,0,1,3,0,0,1,2.4,absurd,substance use
tweet20553,"Que alguien le anote la patente al fin de semana, así se nos hace más fácil encontrarlo después que pase.",1,2,2,1,0,0,0,1.3333,exaggeration,
tweet20555,"En estos momentos no sé si sigo peda, ando cruda, viva, la media vuelta y despachitou, quierou reshpirar your cuello despachitou.",1,2,2,1,0,0,0,1.3333,parody,
tweet20558,"Una mujer era tan fea, pero tan fea, que llegó virgen al divorcio...",1,0,4,1,0,1,0,1.6667,embarrassment,body shaming; women
tweet20563,"Nivel de enojo de una mujer:
(: = Enojada.
(: = Enojadisima.
(: = Demasiado enojada.
(: = Extremadamente enojada.
Ok = RUN FORREST RUN.",1,1,4,0,0,0,0,1,stereotype,women
tweet20565,"cHIcas, cuando un hombre les mire el escote no es porque esté intentando mirar sus tetas, sino su corazón #XD",1,2,2,1,0,0,0,1.3333,irony,men
tweet20566,"Jajaja: Le dio risa.
Jijiji: Es gay. 
Hahaha: Se siente gringo. 
Jakajakaha: Tiene retraso mental. 
Jamaica: Tiene un iPhone.",1,2,1,1,0,1,0,2.3333,analogy,technology
tweet20567,"Ya quiero que mi tía me pregunte en Navidad por el novio, para preguntarle sobre la amante de su esposo.",1,0,2,2,1,1,0,2.1667,unmasking,family/relationships
tweet20568,"-Haceme el sonido del gallo
-Qué querés qué ?",1,0,1,1,3,0,0,2.4,wordplay,
tweet20569,-Mi marido y yo somos inseparables... Cuando nos peleamos se necesitan hasta 8 vecinos para poder separarnos. #fb,1,0,1,0,4,0,0,2.6,wordplay,family/relationships
tweet20575,"—¿Cómo te fue en el examen?
—Mal, dejé todo en blanco.
—Yo también.
—Cómo eres pendejo, el profe va a pensar que nos copiamos.",1,0,0,1,3,1,0,3,irony,
tweet20576,"Por qué hay más chiste machistas que feministas? ...Porque es en lo único que nos preocupamos, en ellas.",1,1,2,2,0,0,0,1.5,absurd,women
tweet20578,"""Seguro me dejó en visto porque se quedo dormida"".

—Alguien más optimista que los músicos del Titanic.",1,1,1,2,1,0,0,2,analogy,
tweet20581,"—Oye, ¿Y tú bailas?
—No, gracias.
—¡Ah!, ¿Directo a coger?",1,0,1,3,1,0,0,2,misunderstanding,
tweet20588,"Juan, cómo has cambiado!!
-Es que no soy Juan.
 #chistes #humor",1,0,2,1,1,1,0,2.2,absurd,
tweet20589,"""Qué buena está la final de La Voz México"".

-Nadie, ni la mamá de Yuri disfrazada de La Voz México.",1,2,2,1,1,0,0,1.75,parody,
tweet20595,"—Papá ¿cómo se dice ""casa"" en inglés? —House. —Gracias, papá. ¿Qué esperaban? ¿Un chiste? No todo en la vida es un chiste amigos.",1,1,4,0,0,0,0,1,absurd,
tweet20598,"Mi novia me dejó porque me gusta el reggaetón, pero volverá para seducirme otra vez, besarme otra vez, volverme a poner el mundo al revés.",1,1,1,3,0,0,0,1.75,parody,family/relationships
tweet20601,"Cuantos hombres se necesitan para cambiar 1 bombita? 3 , 1 la cambia y los otros 2 lo escuchan fanfarronear sobre como la metiò - #CHISTES",1,0,2,3,0,0,0,1.6,stereotype,men
tweet20604,"3 Huracanes, inundaciones, alerta de tsunami, Korea del Norte, temblor del 8.1…

¡Quien sea que esté jugando jumanji  ya termine su partida!",1,2,2,1,0,0,0,1.3333,parody,
tweet20605,Yo creo que no me contesta el Whatsapp desde hace 6 días porque tiene Blackberry y se está reiniciando.,1,1,3,0,0,1,0,1.75,exaggeration,technology
tweet20608,Me ven en bikini y me llevan a mundo marino.,1,1,2,1,1,0,0,1.75,exaggeration,body shaming; self-deprecating
tweet20611,"-Doctor, tengo el pene como un nene de 5 años. -¿Tan chiquito? -Ma que chiquito! Como un nene de 5 años, ¡un metro de largo!",1,0,1,2,2,0,0,2.2,misunderstanding,professions
tweet20612,"Si el hombre tuviera menstruaciones, competiría con sus amigos para ver quién tiene el flujo más abundante y el cambio de humor más culero.",1,1,2,0,2,0,0,2,analogy,men
tweet20613,"Tienes Wifi?
-Claro
y cual es la clave?
-Trabajar para pagarlo #xD",1,0,0,3,2,0,0,2.4,embarrassment,
tweet20626,"Hoy quebre una silla de plástico cuando me senté, es obvio que no aguanto el peso del éxito 😎",1,0,2,1,2,0,0,2,irony,body shaming; self-deprecating
tweet20627,"—Duele, ¿verdad? —¿Qué cosa? —Saber que ya te olvidé. —Bueno… para empezar, ¿quién eres?",1,1,5,0,0,0,0,1,embarrassment,family/relationships
tweet20628,"Tardé 9 meses en formar tu higado, no dejes que nadie te de un Fernet Mal preparado. Atte Mamá",1,0,1,4,0,1,0,2.1667,absurd,
tweet20631,"- ¿En cuánto está ese oso de peluche?
- $280
- ¿Me lo da?
- Sí, espere… estos billetes son falsos.
- ¡Ja! ¿Acaso el oso es de verdad?",1,1,1,2,1,0,0,2,unmasking,
tweet20640,"-Mamá, mamá! voy a salir en MTV -Que orgullo hija, ¿en que programa? -16 and pregnant. #fb",1,0,2,2,0,0,1,2.2,unmasking,
tweet20641,"Me voy a dormir

A 74.833.266 ácaros les gusta esto",1,2,1,3,0,0,0,1.75,exaggeration,
tweet20645,"Entender lo que un hombre quiere: 1+1= 

Entender lo que una mujer quiere: ∑∞x=7(−1)+5/8((6^3)n5√4)=",1,0,2,1,2,0,0,2,stereotype,women
tweet20646,Riñon + Riñon = 2 Riñones [calculos renales] #chistes via @cris_fajardo jaaaaaa,1,0,1,0,2,2,0,3,wordplay,health
tweet20649,"De los Reggaetoneros que escuchan música en la calle y sin audífonos, líbranos señor.",1,1,1,2,1,0,0,2,reference,
tweet20650,"Nuevo Samsung Galaxy S5: Incluye tres dormitorios, 2 baños, terraza, un amplio parque y cochera.",1,2,0,4,0,0,0,2,exaggeration,technology
tweet20661,"¿Estas celosa? 
-NO
-¿Me abrazas?
-Que te abrace tu ""amiguita"" #RT",1,2,3,0,0,0,0,1,unmasking,
tweet20663,Yo creo que la solución para Ud no es la cirugía estética... Pienso que le convendría radicarse en Irán y usar velo.,1,0,4,0,1,0,0,1.4,embarrassment,body shaming
tweet20664,"""Pues ahorita prefiero echarle ganas a la escuela, no tengo tiempo para noviazgos"". —Yo, tratando de disimular mi soledad. 😢",1,2,2,0,1,0,0,1.6667,irony,self-deprecating
tweet20666,"Este año que comienza , dejá de buscar tu media naranja y buscate una banana entera #Navidad  #FelicesFiestas",1,0,2,1,3,0,0,2.1667,wordplay,
tweet20668,"¿Cómo se dice suegra en ruso?.
Storvo.",1,0,0,1,4,1,0,3,wordplay,family/relationships
tweet20671,Mis días pasan así: –Luuuunneeeeeeeeeeeeees –Maaaaaaaaaarteeeeeeeeees –Mieeeeeeeeeercoooooooleeeeeees –Jueeeeeeveeeees –VIERNESABADOMINGO,1,1,1,3,0,0,0,1.75,reference,
tweet20674,Era tan petisa que se pisaba el ilo del tampón.,1,0,4,0,0,1,0,1.6,exaggeration,body shaming
tweet20677,"Salgo a correr todos los días y cada vez me entra menos ropa. Creo que el jugo que tomo para bajar la hamburguesa al volver, no va.",1,0,1,3,0,1,0,2.2,unmasking,body shaming
tweet20689,"#Chiste t necesito en mi cama, tú calor me hace falta, t quiero tener encima d mi, te busco y no te encuentro donde estas Maldita cobija #RT",1,0,1,4,0,0,0,1.8,parody,
tweet20693,"- Sabes que se a muerto Juan el mecanico?? 
- Si?? Y que tenia?? 
- Pues que iba a tener!!! Un taller!!!",1,0,0,3,2,0,0,2.4,misunderstanding,professions
tweet20694,"Dos enfermeras comentan al ver pasar a un médico:
- Qué bien que se viste el doctor Garcés!
- Si, y qué rápido!
...",1,0,1,0,3,1,0,2.8,unmasking,professions
tweet20696,"#Chiste Oye, ¿que significa ""Fuck you""?
-""vete a la mierda""
-Oye que te pasa? ¡Solo era una pregunta! #chistes RT",1,0,1,3,2,0,0,2.1667,misunderstanding,
tweet20699,- Cual es tu mayor fantasía en la cama?  - Dormir 24 horas seguidas.,1,1,1,1,1,1,0,2.5,exaggeration,
tweet20700,"Ir al cine $500
Ir a la cancha $700
Ir a comer $500
Netflix $400
Salir $500
Menos mal que dormir todavía es gratis",1,2,1,2,0,0,0,1.6667,reference,
tweet20706,"-Te gusto?
-No
-Entonces, me quieres?
-No.
-Bueno, entiendo entonces me voy...
-¡Espera! no me preguntaste si te amo!
-Ahh, ¿me amas?
-No",1,0,3,0,3,0,0,2,embarrassment,
tweet20720,"yo a las 1am: bueno tranqui sin mezclar alcohol asi mañana no me siento mal 

yo a las 4am: uh mira que rico liquido de frenos",1,1,1,1,1,0,1,2.75,reference,
tweet20725,Soñé con tu vieja y el negro de WhatsApp.,1,2,3,0,0,0,0,1,embarrassment,
tweet20734,"-Hija, tu marido borracho se equivocó de habitación y me hizo el amor -Y no le dijiste nada? -Ya sabes q no me hablo con él! #fb",1,0,1,1,3,0,0,2.4,unmasking,women
tweet20738,"¿Cuál es la cosa mas aguda y filosa del mundo? Un pedo, atraviesa el pantalón sin agujerearlo  by @hadacon #fb",1,0,3,0,0,2,0,2.2,absurd,
tweet20740,"-Hola, ¿cómo estas? 
-Mal, ayer mataron a mis papás y mi casa se quemó. 
-Ah, qué mal. Oye, ¿me prestas tus apuntes de matemáticas?",1,1,3,0,0,1,0,1.75,unmasking,
tweet20742,"— Domino's Pizza, ¿qué desea?
 — ¿¡POR QUÉ NO TENDISTE TU CAMA!?
 — ¡Mamá! Estoy trabajando!
 — ¡Cuando llegues a la casa vas a ver, pendejo",1,1,3,1,0,0,0,1.25,embarrassment,
tweet20744,RT @AMO_JODER: ¿Qué quiere ser la servilleta cuando sea grande?... quiere ser billete. :D,1,1,0,1,3,1,0,3,wordplay,
tweet20746,Dios creo el wifi y el díablo las contraseñas,1,0,3,1,1,0,0,1.6,analogy,
tweet20748,"Tengo 2 noticias, una mala y una buena
—Cuál es la mala?
—Le amputaron el pie izquierdo
—Y la buena?
—Que arranca el año con pie derecho",1,0,0,4,1,0,0,2.2,wordplay,
tweet20750,"— Tu ex es muy guapo 
— ¿Cuál ex, mi amor? 
— Yo. ¡Adiós!",1,2,3,0,1,0,0,1.5,unmasking,family/relationships
tweet20752,"_ Batman garca!, te acostaste con mi novia
- Perdón, baticualquiera",1,1,2,1,1,0,0,1.75,wordplay,
tweet20754,"-¡Impresionante! su curriculum es muy brillante
-Gracias, me costo mucho trabajo escribirlo en papel aluminio.
-¡Seguridad!
-JAJAJASUELTENME",1,0,0,3,1,1,0,2.6,absurd,
tweet20757,(-.(-.(-.(-.(-.(-.(-.(-.-).-).-).-).-).-).-) la mafia china.. #XD,1,1,1,1,1,0,1,2.75,stereotype,ethnicity/origin
tweet20765,"Mi amigo deja todo por la mitad, es un tipo de principios",1,1,1,1,2,0,0,2.25,wordplay,
tweet20769,"- Mamá, mamá, hay un pobre hombre que no para de gritar. ¿Me das algo para él?
- Bueno, toma. ¿Y qué dice?
- ¡Helados, helados!",1,0,0,1,0,3,1,3.8,unmasking,
tweet20776,"Me desperté con muchas ganas de salir adelante en la vida, me dormiré otro rato para que se me pasen.",1,1,0,3,1,1,0,2.6,irony,
tweet20777,Un quesito se despierta asustado y la mamá le pregunta ¿qué pasó? Y el dice: ¡Quesadillas otra vez! #fb,1,1,0,2,2,0,0,2.5,wordplay,
tweet20780,"-Juanito, ¿tu haces una oración antes de comer?
-No maestra, Mi mamá si sabe cocinar...
#Chistes #Humor #Anecdota...",1,1,1,3,0,0,0,1.75,misunderstanding,
tweet20781,"-Tengo tanta ambre! -Oye, y ¿la H? - Me la comí :(",1,0,1,2,2,0,0,2.2,wordplay,
tweet20783,Regina le dice Pelo y Camila Cabello.,1,2,0,2,1,0,0,2.3333,wordplay,
tweet20788,"La vida está llena de momentos inesperados, como cuando vas camino al gimnasio y terminas comiendo en alguna taquería.",1,1,1,3,0,0,0,1.75,parody,
tweet20789,¿Cuál es el único animal que nunca se sienta? ¡La Chinchilla! #fb,1,0,1,2,3,0,0,2.3333,wordplay,
tweet20794,"—Eres la mujer más hermosa, inteligente y amable que he visto en mi vida.
—Sólo quieres cogerme, ¿verdad?
—¡Woow! Y también lees la mente.",1,0,1,2,1,0,1,2.6,unmasking,
tweet20795,Tengo más sueño que el baterista de Arctic Monkeys mientras grababan el último álbum.,1,1,2,2,0,0,0,1.5,exaggeration,professions
tweet20797,"Dice un niño a su padre:-Papa ¿por que cuando me agacho veo cuatro huevos?-Porque te estoy dando por culo, hijo. #pedofilo",1,0,5,0,0,0,0,1,absurd,sexual aggressors
tweet20798,"-¿Te gustan los tríos?
-Si.
-Pues corre para casa, que ya han empezado sin ti.
#Chistes #Humor #Anecdotas #Cornud...",1,0,2,2,0,1,0,2,unmasking,
tweet20809,"Mi pareja es muy rara,no quiere salir a ningún sitio conmigo,ya no sé que hacer..
.
- A lo mejor si la desatas.",1,1,1,2,1,0,0,2,absurd,family/relationships
tweet20813,"- Mi amor hermosa me encantan tus calzones de Chewbacca no sabía que te gustaba Star Wars
- No llevo calzones",1,0,1,1,2,0,1,2.8,unmasking,body shaming
tweet20818,"Más confundido que testigo de Jehová en una casa sin timbre
#frases",1,0,0,3,1,1,0,2.6,stereotype,religion
tweet20819,"-hace un año no me baño
-jaja todavía no es año nuevo
-ya se",1,0,2,2,1,0,0,1.8,misunderstanding,
tweet20821,"—Oye, ¿Siempre si vas a ir a la fiesta?

—No, yo no, pero Jay Z.",1,2,0,2,2,0,0,2.5,wordplay,
tweet20823,Mi esposa y yo fuimos felices durante 20 años. Después nos conocimos.,1,0,0,0,3,2,0,3.4,irony,family/relationships
tweet20824,"—Hola nena, ¿Cogemos? 
—¡Ay, ubícate estúpido!
—¿Arriba o abajo?",1,0,1,5,0,0,0,1.8333,misunderstanding,
tweet20827,En un restaurante: - ¿Señor como quiere sus huevos? -Con toda mi alma,1,0,1,2,1,1,0,2.4,misunderstanding,
tweet20828,Mujeres ebrias: ¡Me acostaré con el primer pendejo que me encuentre! Hombres ebrios: ¡Le llamaré para decirle que la amo!,1,0,5,0,0,0,0,1,reference,
tweet20830,La otra vez mi gato se subió al arbolito de Navidad y por error cayó sobre mi celular y le dio like a 378 fotos de mi ex.,1,0,0,4,1,0,0,2.2,irony,
tweet20835,"Buuuaaaajjjj!!!#MMR""@FulanoX: Con tanta lluvia voy a tener q cambiar mi licencia de conducir a capitán de submarino.""",1,2,1,2,1,0,0,2,exaggeration,
tweet20836,"- se te cayo un papel
- donde?
- el de los apuntes que no tocaste todo el cuatrimestre recursante de mierda",1,0,3,1,0,0,2,2.5,parody,
tweet20842,José come todo comprado y Alfredo Casero  #CHISTES,1,0,1,0,2,2,0,3,wordplay,
tweet20847,"—Amor ¿Qué piensas de lo nuestro?

—Mira, lo importante es que mañana es lunes.

—¡Pero eso está de la verga!

—Pues lo nuestro esta peor.",1,0,3,0,0,2,0,2.2,embarrassment,
tweet20848,Estoy más aburrido que el perro de Stephen Hawkins.,1,1,1,2,1,0,0,2,analogy,health
tweet20850,"Hoy se cumple 1 mes desde que me inscribí al gym y aún no veo resultados. Si esto sigue así, tendré que empezar a ir",1,0,0,0,3,2,0,3.4,absurd,self-deprecating
tweet20851,La gente que tarda más de 5 minutos en un cajero automático que les pasa? ¿Revisan Facebook o que?,1,1,4,0,0,0,0,1,reference,
tweet20852,RT @pezo94: ¿Cuál es el chiste mas malo? -- El que le pega a los Chistesitos!,1,0,1,3,0,1,0,2.2,absurd,
tweet20853,"_ Mamá mamá, en la escuela me dicen huérfano
 -",1,0,2,2,1,0,0,1.8,embarrassment,family/relationships
tweet20854,"Alguien que le diga a Floyd Mayweather que tenía que darle una paliza a Pacquiao y abrazar a su mujer, no al revés.",1,2,1,0,2,0,0,2.3333,irony,
tweet20859,"#MACHISTA: Hay 3 tipos de Mujeres: Las lindas, Las inteligentes, y La mayoria... #fb",1,1,4,1,0,0,0,1.2,insults,women
tweet20861,"-Mi vida, vos me engañas con un policía? 
-Negativo",1,0,1,1,3,0,0,2.4,irony,
tweet20862,"- ¡Uh te dijo indio! -Hiju di su puta madri, pasemi el macheti.",1,1,3,0,0,0,1,2,irony,ethnicity/origin
tweet20865,"A WiFi robado, no se le mira las rayas de la señal.",1,1,0,2,2,0,0,2.5,reference,
tweet20866,¡¡¡No a la S.O.P.A. Si al C.A.L.D.O. (Culeros Americanos Legalicen Descargas Online)!!!,1,1,3,1,0,0,0,1.25,wordplay,
tweet20872,"Me voy a robar tu corazón 
- Awwww, qué romántico! 
- No, es en serio... SOY TRAFICANTE DE ÓRGANOS! #jajaja #xD #RT",1,0,0,3,1,1,0,2.6,unmasking,
tweet20875,"Diosito inventó el alcohol porque sabía que a muchas personas como yo, no nos iría tan bien en el amor.",1,2,2,1,0,0,0,1.3333,reference,self-deprecating
tweet20876,"Fabbiani en el piso: ""Tírenle agua que se seca la ballena!"""" #chistes",1,2,3,0,0,0,0,1,insults,body shaming
tweet20877,"—Hija, tienes que dejar de comer tanta fruta o te pondrás enferma. —¡¡Papaya basta!!",1,0,2,2,1,1,0,2.1667,wordplay,
tweet20879,"—¿Me invitas un café?—Pero vamos al mejor café del mundo.—¿Y ese cuál es?—El café de tus ojos.—¿No traes dinero verdad?—No, soy pobre.",1,1,1,3,0,0,0,1.75,unmasking,social status
tweet20882,"—Mi amor, ¿Qué opinas de las madres solteras? —Que son unas luchadoras. —Pues bienvenida a la lucha, me vine adentro.",1,0,1,2,1,1,0,2.4,unmasking,women
tweet20883,"Si todos los caminos conducen a Roma, por qué estoy llegando a lo de mi suegra?",1,1,1,3,0,0,0,1.75,parody,family/relationships
tweet20886,"¿Saben por qué Tarzán pela rápido los cocos? Porque tiene a Chita.

¿Entienden? ¡Hachita! JAJAJAJA

Gracias, sus likes son aplausos para mí.",1,1,0,3,1,0,0,2.25,wordplay,
tweet20892,"Él: ¿No que íbamos a jugar al doctor? ¿Por qué te duermes estúpida?

Yo: Es que soy doctora del IMSS
JAJAJAJAAJAJAJA📙",1,0,3,1,1,0,0,1.6,stereotype,
tweet20893,- Hey ocho culos.  -¡OCTAVIANO! ME LLAMO ¡OCTAVIANO!  - jajajajajajaja,1,1,1,2,1,0,0,2,wordplay,
tweet20894,"Esa morra tenía 13 razones, yo tengo como 80 y aquí ando chingándole.",1,2,1,0,1,1,0,2.6667,analogy,
tweet20896,"Si una palabra estuviese mal escrita en el diccionario, ¿Cómo lo sabríamos?",1,2,3,0,0,0,0,1,absurd,
tweet20899,"A mi Xbox no le tengo que decir ""te quiero"" después de terminar de jugar con él. #PuntoParaMiXbox.",1,1,4,0,0,0,0,1,absurd,women
tweet20901,"5 tips para darse cuenta que zapatos les gustan a las mujeres... 

1) TODOS
2) LOS
3) DE
4) LA
5) ESTANTERÍA",1,1,3,0,0,1,0,1.75,exaggeration,women
tweet20903,"Buenas, me da (3x+8y)² + 3x-1y = 8x (-5y+9)³ de pan por favor. —Dijo nadie, nunca.",1,0,3,1,0,1,0,1.8,reference,
tweet20904,"El pequeño pregunta a su padre: -Papá, por qué te casaste con mamá? -Ahh... tu tampoco te lo explicas!",1,0,1,2,2,0,0,2.2,exaggeration,family/relationships
tweet20906,"-Papá, ¿qué es humildad?
-Es minimizar tus virtudes para exaltar las de los demás.
-Wow papá, qué profundo.
-Lo sé.",1,0,2,1,0,2,0,2.4,irony,
tweet20911,"No maten a los sapos, luego con quién nos vamos a besaaaar ? KON KHIEEN ? 

#MasterChefMx",1,2,2,1,0,0,0,1.3333,parody,
tweet20917,"-Anoche soñé contigo. 
-Aww qué tier...
-Te morías. :)",1,0,4,0,0,0,1,1.8,unmasking,
tweet20925,"Descargando películas en halta definición. O sea, en HD.",1,2,3,0,0,0,0,1,parody,
tweet20926,Ayer no me bañé en todo el día pensando que era domingo. Fracasé como Shakira.,1,1,3,1,0,0,0,1.25,parody,
tweet20930,"—Cariño, tengo complejo de enana.
—¡Qué va! ¡Si tienes una estatura común!
—¿En serio?
—¡Comúnduende! JAJAJAJAJA.",1,0,4,0,2,0,0,1.6667,embarrassment,body shaming
